Salam GK,001092,S,840.0,700.0,560.0,630.0,0.0
Samundar GK,001093,S,955.0,850.0,636.66666669999995,716.25,0.0
Sanjoli,0003168,S,0.0,0.0,0.0,0.0,-3.0
Sanskar Rolex,001094,S,460.0,400.0,306.66666670000001,345.0,0.0
Sanvika,001095,S,645.0,550.0,430.0,483.75,0.0
Sapna Print,001096,S,775.0,650.0,516.66666669999995,581.25,0.0
SARI,001543,S,0.0,0.0,0.0,0.0,0.0
Sarkas All Over,001097,S,570.0,500.0,380.0,427.5,0.0
Sarso ka sach,001098,S,750.0,650.0,500.0,562.5,0.0
Satin Cloth,001099,S,0.0,30.0,0.0,0.0,0.0
SBC 1099,0002775,T,1837.5,1450.0,1225.0,1350.0,2.0
SBC 3839,0002772,P,2070.0,1600.0,1380.0,1500.0,3.0
SBC 3841,0002773,T,2070.0,1500.0,1380.0,1500.0,2.0
SBC 4227,0002776,T,2235.0,2000.0,1490.0,1600.0,0.0
SBC 4302,0002771,T,2070.0,1600.0,1380.0,1500.0,1.0
SBC 4358,0002774,T,2070.0,1500.0,1380.0,1500.0,1.0
SBC 4565,0002777,P,2070.0,1500.0,1380.0,1500.0,3.0
SBC 4570,0002778,P,2715.0,2000.0,1810.0,1950.0,2.0
SBC 4613,0002779,T,2370.0,1800.0,1580.0,1700.0,3.0
SBT DELHI,0002765,CS,330.0,300.0,220.0,255.0,7.0
SBT DHAMAKA,0002530,S,682.5,550.0,455.0,480.0,3.0
Scarf,001100,General,0.0,100.0,0.0,0.0,-5.0
SCV Banjara,001101,S,975.0,850.0,650.0,731.25,0.0
SCV Designer,001102,S,975.0,850.0,650.0,731.25,0.0
SCV Rangoli,001103,S,975.0,850.0,650.0,731.25,0.0
SCV Shagun,001104,S,975.0,850.0,650.0,731.25,0.0
Self,001105,S,0.0,0.0,0.0,0.0,0.0
Seltos,002244,Gents,431.0,250.0,152.0,225.0,8.0
SF (Shriyan Fashion) BABITA,001954,S,795.0,700.0,530.0,596.25,2.0
SF 5 Star,002005,S,780.0,700.0,520.0,585.0,5.0
SF AKRUTI,001106,S,850.0,750.0,566.66666669999995,637.5,0.0
SF Alina,001107,S,1290.0,1050.0,860.0,967.5,0.0
SF Cocktail,001108,S,0.0,700.0,0.0,0.0,0.0
SF DOLFIN,001109,S,1350.0,1200.0,900.0,1012.5,0.0
SF Dream Girl,002006,S,652.5,600.0,435.0,480.0,0.0
SF Dreamland,001110,S,1125.0,1000.0,750.0,843.75,0.0
SF DREEMLAND,001111,S,1125.0,1000.0,750.0,843.75,0.0
SF Exotic,001833,S,1020.0,900.0,680.0,765.0,0.0
SF Good Night,001112,S,1290.0,1050.0,860.0,967.5,0.0
SF Gulshan,001113,S,1290.0,1050.0,860.0,967.5,0.0
SF Jashna,001114,S,893.0,750.0,595.33333330000005,669.75,0.0
SF Kusum,001115,S,850.0,750.0,566.66666669999995,637.5,0.0
SF Mohabbate,001116,S,970.0,750.0,646.66666669999995,727.5,0.0
SF Navrangi,001117,S,1050.0,850.0,700.0,787.5,0.0
SF Pakeeza,001118,S,600.0,550.0,400.0,450.0,0.0
SF Planing,001119,S,1050.0,850.0,700.0,787.5,0.0
SF Saheli,001120,S,1125.0,1000.0,750.0,843.75,0.0
SF Sakhi,001121,S,1125.0,1000.0,750.0,843.75,0.0
SF Salma,002007,S,652.5,600.0,435.0,489.375,4.0
Sf Sana,002008,CS,0.0,0.0,0.0,0.0,0.0
SF Santa Cruz,001122,S,1215.0,950.0,810.0,911.25,0.0
SF Sathiya,001123,S,1050.0,850.0,700.0,787.5,0.0
SF Shalini,001124,S,1215.0,1050.0,810.0,911.25,0.0
SF Titanic,001125,S,1215.0,950.0,810.0,911.25,0.0
SF ZAMZAM,001126,S,1125.0,1000.0,750.0,843.75,0.0
SG 751 C,001127,S,1245.0,1000.0,830.0,933.75,0.0
SG AADAB,0002422,G,1650.0,1450.0,1100.0,1180.0,3.0
SG Al Habib,001128,S,1650.0,1450.0,1100.0,1237.5,0.0
SG ALEENA,0002565,S,937.5,850.0,625.0,690.0,0.0
SG Amazing,001619,S,862.0,750.0,574.66666669999995,646.5,0.0
SG Cherry,001620,S,982.0,900.0,654.66666669999995,736.5,0.0
SG CLASSIC,0002561,S,1027.5,850.0,685.0,730.0,0.0
SG CRYSTAL,0002564,S,1020.0,800.0,680.0,750.0,0.0
SG Cutie Pie,001129,G,1402.5,1200.0,935.0,1050.0,2.0
SG DESTINY,0002418,T,1567.5,1400.0,1045.0,1150.0,0.0
SG Dillruba,001130,S,2355.0,1965.0,1570.0,1766.25,0.0
SG Florence,001621,S,742.0,650.0,494.66666670000001,556.5,0.0
SG FLORINA,001131,S,1885.0,1600.0,1256.666667,1413.75,0.0
SG GHAZAL,0003013,S,900.0,700.0,600.0,720.0,14.0
SG GOLD COIN,0002597,S,1185.0,1050.0,790.0,835.0,0.0
SG GOOD LUCK,0002898,S,1027.5,900.0,685.0,740.0,2.0
SG Habibi,001132,S,1650.0,1450.0,1100.0,1237.5,0.0
SG Haldi Mehndi,001133,G,1250.0,1000.0,833.33333330000005,937.5,0.0
SG Haldi Mehndi Off White,001134,S,1245.0,1000.0,830.0,933.75,0.0
SG HALDI RASAM,0002421,G,1252.5,1100.0,835.0,930.0,2.0
Sg haye garmi,002060,S,937.5,850.0,625.0,703.125,0.0
SG Hirwa,001622,S,937.0,850.0,624.66666669999995,702.75,0.0
SG HOUSEFULL,0002395,CS,1020.0,900.0,680.0,740.0,0.0
Sg ice cool,002061,CS,825.0,750.0,550.0,618.75,4.0
SG Iconic,001135,S,1643.0,1250.0,1095.333333,1232.25,0.0
SG JALWA,0002419,G,1410.0,1250.0,940.0,1040.0,2.0
SG JASSI,0002693,CS,982.5,850.0,655.0,680.0,2.0
Sg Kajal,0002678,CS,937.5,850.0,625.0,660.0,1.0
SG khwaab,001136,S,1695.0,1450.0,1130.0,1271.25,0.0
SG Kiana,001137,S,1328.0,1000.0,885.33333330000005,996.0,0.0
SG KIMORA,0002897,G,1882.5,1600.0,1255.0,1390.0,2.0
Sg Kohinoor,0002676,S,1027.5,900.0,685.0,715.0,0.0
SG Kudi,001138,S,865.0,750.0,576.66666669999995,648.75,0.0
SG LAADO,0002420,G,1527.5,1250.0,1025.0,1100.0,2.0
Sg lazy lamhe,002062,CS,862.5,750.0,575.0,646.875,0.0
SG LOTUS,002296,CS,937.5,650.0,600.0,660.0,10.0
Sg Make in India,0002559,S,1065.0,850.0,710.0,740.0,0.0
SG Mariyam,001139,G,2325.0,1850.0,1550.0,1743.75,0.0
SG Masha Allah,001140,S,1650.0,1250.0,1100.0,1237.5,0.0
SG MashaAllah,001141,S,1335.0,1200.0,890.0,1001.25,0.0
SG MEESHO,0002677,CS,1027.5,800.0,685.0,725.0,0.0
SG Poshak,002009,CS,1020.0,900.0,680.0,765.0,2.0
SG Pushpa,001142,S,1125.0,1020.0,750.0,843.75,0.0
SG RADHEY,0002417,G,1972.5,1450.0,1315.0,1390.0,0.0
SG Razia,001143,S,1570.0,1250.0,1046.666667,1177.5,0.0
SG SAHIBA,0002896,G,1972.5,1750.0,1315.0,1415.0,4.0
SG SELFIE TIME,0002900,G,2362.5,1850.0,1575.0,1650.0,4.0
SG SHUBH MANGAL,0002899,G,2040.0,1800.0,1360.0,1440.0,4.0
SG Sitara,001144,S,900.0,800.0,600.0,675.0,0.0
SG Status,001145,S,1275.0,1150.0,850.0,956.25,0.0
SG STRAWBERRY,0002490,S,1027.5,850.0,685.0,725.0,1.0
SG SUBHANALLAH,0002423,G,1725.0,1400.0,1150.0,1225.0,0.0
SG SUMMER CHOICE,001146,S,802.0,750.0,534.66666669999995,601.5,0.0
Sg Summer Time,002063,CS,720.0,650.0,480.0,540.0,0.0
SG SUNSHINE,0002596,S,1020.0,900.0,680.0,715.0,0.0
SG Taal,001147,S,1485.0,1250.0,990.0,1113.75,0.0
SG The Gazal,002147,CS,900.0,700.0,600.0,675.0,1.0
SG THE SECRET,0002415,G,1527.5,1350.0,1025.0,1225.0,2.0
SG TIGER,001148,S,937.0,850.0,624.66666669999995,702.75,0.0
SG Traditional,001149,S,1650.0,1450.0,1100.0,1237.5,0.0
SG Trendy,001150,S,1255.0,1000.0,836.66666669999995,941.25,0.0
SG TWIST,0002396,CS,825.0,750.0,550.0,590.0,1.0
SG Twitter,001151,S,1335.0,1250.0,890.0,1001.25,0.0
SG VICTORY,0002560,S,1065.0,950.0,710.0,740.0,0.0
SG Zara,001152,G,2590.0,2100.0,1726.666667,1942.5,0.0
SG Zubin,001153,S,2310.0,1850.0,1540.0,1732.5,0.0
Shabo SNT,001154,S,720.0,650.0,480.0,540.0,0.0
Shaheen Aunty,001155,G,0.0,0.0,0.0,0.0,0.0
Shakira,001156,S,715.0,650.0,476.66666670000001,536.25,0.0
SHAWL,001157,S,0.0,0.0,0.0,0.0,-1.0
SHAWL 100 NO,001158,G,34.5,30.0,23.0,25.0,1821.0
SHAWL 350,001159,S,150.0,120.0,100.0,112.5,-48.0
SHAWL DHADKAN,000090,General,55.0,50.0,34.509999999999998,41.25,2275.0
Shawl Priya,002297,General,82.5,80.0,55.0,65.0,186.0
Shee Girl SG,001160,S,0.0,0.0,0.0,0.0,0.0
Shilpa Bhumi,001161,S,510.0,450.0,340.0,382.5,0.0
Shivram Suite,001162,S,0.0,250.0,0.0,0.0,0.0
Shree Ganesh,001933,CC,502.5,360.0,335.0,355.0,111.0
SHREE NOORI WHITE,0003258,P,1605.0,1300.0,1070.0,1170.0,8.0
Shriyan Shehzadi,001934,S,712.5,650.0,475.0,534.375,0.0
Shruti,001163,S,700.0,600.0,466.66666670000001,525.0,0.0
Simran Printed,001165,S,35.25,30.0,23.5,26.4375,0.0
Siya Scarf,002179,Dupatta,200.0,135.0,105.0,115.0,-19.0
Siya Work Scarf,002180,Dupatta,187.5,170.0,125.0,140.0,0.0
SKKC Kashmira,001166,S,435.0,400.0,290.0,326.25,0.0
Skoda GK,001167,S,915.0,800.0,610.0,686.25,0.0
SKS KRACKJACK,001168,S,450.0,400.0,300.0,337.5,0.0
Small Chouka,001169,S,27.0,25.0,18.0,20.25,0.0
SN CLIMAX,001171,S,472.0,400.0,314.66666670000001,354.0,0.0
Snapchat,001623,S,255.0,200.0,170.0,190.0,-9.0
SNT 3 Patti,001172,S,713.0,550.0,475.33333329999999,534.75,0.0
SNT Aaditi,001173,S,735.0,650.0,490.0,551.25,0.0
SNT Aaliya,001174,S,631.0,550.0,420.66666670000001,473.25,0.0
SNT Aaradhya,001175,S,788.0,700.0,525.33333330000005,591.0,0.0
SNT Aarti,001176,S,975.0,700.0,595.0,731.25,5.0
SNT Aashika,001177,S,675.0,550.0,450.0,506.25,0.0
SNT Aashiqui,002010,S,855.0,750.0,570.0,641.25,0.0
SNT Aditi,001178,S,915.0,800.0,610.0,686.25,6.0
SNT Afsana,001179,S,592.0,550.0,394.66666670000001,444.0,0.0
SNT Ameena,001180,S,975.0,850.0,650.0,731.25,0.0
SNT AMUL,002286,S,727.5,550.0,485.0,550.0,0.0
SNT Anamika,001181,S,1210.0,1100.0,806.66666669999995,907.5,0.0
SNT Anandi,001182,S,682.5,550.0,435.0,500.0,2.0
SNT Anika,001183,S,585.0,500.0,390.0,438.75,0.0
SNT Anjali,001184,S,675.0,550.0,450.0,506.25,0.0
SNT Anmol,001185,S,833.0,650.0,555.33333330000005,624.75,0.0
SNT Anupama,001186,S,735.0,650.0,490.0,551.25,0.0
SNT Anuska,001187,S,915.0,800.0,610.0,686.25,0.0
SNT APPLE,001188,S,705.0,570.0,355.0,528.75,1.0
SNT Apple Burberry,001189,S,915.0,850.0,610.0,686.25,0.0
SNT Apple Burberry suit,001190,S,931.0,850.0,620.66666669999995,698.25,0.0
SNT ASHIQUI,002011,CS,0.0,0.0,0.0,0.0,0.0
Snt Baarat,0002524,S,855.0,700.0,570.0,610.0,3.0
SNT Baazigar,002093,S,952.5,700.0,635.0,714.38,1.0
SNT Babita,001624,S,645.0,600.0,430.0,483.75,0.0
SNT Baby Doll,001191,S,1012.0,850.0,674.66666669999995,759.0,0.0
SNT Barfi,001192,S,950.0,850.0,633.33333330000005,712.5,0.0
Snt Barsat,0002406,S,652.5,550.0,435.0,460.0,-4.0
SNT BEGUM,0003066,S,862.5,700.0,575.0,650.0,4.0
SNT BHARATI,001193,S,682.0,600.0,454.66666670000001,511.5,0.0
SNT Bharti,001194,S,690.0,600.0,460.0,517.5,0.0
SNT BHAVIKA,0003112,S,937.5,750.0,625.0,670.0,0.0
SNT Bipasha,001195,S,730.0,650.0,486.66666670000001,547.5,0.0
SNT Black Berry,001196,S,570.0,500.0,380.0,427.5,0.0
SNT Black Cobra,002012,S,975.0,850.0,650.0,731.25,-3.0
SNT BLUE WHALE,002236,S,892.5,630.0,595.0,630.0,4.0
SNT brezza,001197,S,772.0,550.0,514.66999999999996,579.0,1.0
SNT Burbury,001198,S,915.0,850.0,610.0,686.25,0.0
SNT CHAHAL,001199,S,772.0,550.0,514.66999999999996,579.0,-1.0
SNT chahat,001200,S,820.0,750.0,546.66666669999995,615.0,0.0
SNT Chameli,001201,S,820.0,750.0,546.66666669999995,615.0,0.0
SNT CHANDNI,001202,S,652.5,600.0,435.0,460.0,0.0
SNT Cherry,001203,S,727.0,499.0,484.67000000000002,545.25,-4.0
SNT COPPER,0003138,S,682.5,550.0,445.0,490.0,20.0
SNT Cotton Suite,001204,S,850.0,750.0,566.66666669999995,637.5,0.0
SNT Devyani,001205,S,635.0,500.0,423.32999999999998,476.25,0.0
SNT Dil Se,001206,S,615.0,550.0,410.0,461.25,0.0
SNT Dilkhush,001935,S,615.0,500.0,395.0,461.25,3.0
SNT DIWALI DHAMAKA,002287,S,615.0,550.0,410.0,450.0,10.0
SNT Dolphin,002237,S,750.0,650.0,500.0,535.0,0.0
SNT DOVE,001207,S,757.0,700.0,504.66666670000001,567.75,0.0
SNT Dream Girl,001936,S,1215.0,1000.0,810.0,911.25,0.0
SNT Eliza,001208,S,820.0,750.0,546.66666669999995,615.0,0.0
SNT FALOODA,001209,S,1065.0,950.0,710.0,798.75,0.0
SNT FALOODA STAR,001210,S,1275.0,1150.0,850.0,956.25,0.0
SNT Fanah,001211,S,732.0,650.0,488.0,549.0,0.0
SNT Fatima,001569,S,855.0,650.0,570.0,641.25,8.0
SNT Fida,001742,S,1290.0,1150.0,860.0,967.5,0.0
SNT Fighter,001212,S,690.0,600.0,460.0,517.5,0.0
SNT Fire,001213,S,525.0,470.0,350.0,393.75,0.0
SNT Fire Sharmila,001214,S,638.0,500.0,425.33333329999999,478.5,0.0
SNT FLOWER GIRL,001215,S,615.0,550.0,410.0,461.25,0.0
SNT GOLD,0003071,S,615.0,520.0,410.0,450.0,0.0
SNT Gulab,001216,S,772.0,550.0,514.66999999999996,579.0,0.0
SNT GULAB JAMUN,001217,S,855.0,599.0,570.0,641.25,0.0
SNT GULJAR,001218,S,615.0,550.0,410.0,461.25,0.0
SNT Habibi,001219,S,810.0,750.0,540.0,607.5,0.0
SNT Haseena,001743,S,750.0,650.0,460.0,562.5,3.0
SNT Havmor,001220,S,690.0,550.0,460.0,517.5,0.0
SNT HAWA MAHEL,002298,CS,441.0,400.0,295.0,330.0,0.0
SNT HEENA,001221,S,810.0,650.0,600.0,607.5,4.0
SNT Hemali,001625,S,787.0,600.0,524.66999999999996,590.25,1.0
SNT Hip Hop,001222,S,855.0,750.0,570.0,641.25,0.0
SNT Hulchul,001223,S,750.0,650.0,500.0,562.5,0.0
SNT Hum Tum,001744,S,712.5,650.0,475.0,534.375,0.0
SNT Hungama,001570,S,750.0,550.0,500.0,562.5,1.0
SNT IPO,001224,S,952.0,800.0,634.66999999999996,714.0,0.0
SNT Ishq,001225,S,727.0,650.0,484.66666670000001,545.25,0.0
SNT Jalwa burberry,001226,S,940.0,850.0,626.66666669999995,705.0,0.0
SNT jam print with gala stone,001227,S,818.0,750.0,545.33333330000005,613.5,0.0
SNT jannat,001228,S,1012.5,900.0,675.0,700.0,6.0
Snt Janu,0002378,S,892.5,650.0,595.0,625.0,7.0
SNT Janvi,001229,S,848.0,600.0,565.33000000000004,636.0,9.0
SNT JARKAN SUIT,001230,S,487.0,450.0,324.66666670000001,365.25,0.0
SNT Jasmine,001231,S,727.0,650.0,484.67000000000002,545.25,0.0
SNT Jessica,001813,S,1170.0,1050.0,780.0,877.5,0.0
SNT Jio,002013,S,697.5,600.0,465.0,495.0,0.0
Snt Jugni,001814,S,712.5,650.0,475.0,534.375,0.0
Snt July,002064,S,637.5,500.0,345.0,400.0,2.0
SNT Jupiter,001232,S,727.0,650.0,484.67000000000002,545.25,4.0
SNT KACHI KALI,001233,S,1012.0,900.0,674.66666669999995,759.0,0.0
SNT Kaira,001892,S,735.0,650.0,490.0,551.25,0.0
SNT Kajal,001937,S,1012.5,900.0,675.0,759.375,0.0
SNT KANIKA,0002459,S,795.0,600.0,530.0,560.0,1.0
SNT Karishma,002094,S,855.0,700.0,570.0,600.0,1.0
SNT KASTURI,001571,S,585.0,500.0,390.0,425.0,0.0
SNT KAVITA,0002695,OS,855.0,750.0,570.0,600.0,2.0
SNT KGF,001234,S,570.0,500.0,380.0,427.5,0.0
SNT Khawaish,001235,S,735.0,650.0,490.0,551.25,0.0
SNT Khwahish,001236,S,735.0,650.0,490.0,551.25,0.0
SNT Kinjal,001834,CS,637.5,550.0,425.0,455.0,4.0
SNT KOYAL,001237,S,750.0,550.0,460.0,562.5,1.0
SNT KOYAL PLAZO,0002392,P,1612.5,1300.0,1075.0,1200.0,3.0
SNT Kripa,001646,S,727.0,650.0,484.66666670000001,545.25,0.0
SNT KRUPALI,001238,S,690.0,600.0,460.0,517.5,0.0
SNT Lalita,001626,S,645.0,600.0,430.0,483.75,0.0
SNT LASSI,001239,S,818.0,600.0,545.33000000000004,613.5,6.0
SNT LATA,001240,S,607.0,550.0,404.66666670000001,455.25,0.0
SNT LAXMI,001977,S,907.5,800.0,605.0,680.625,1.0
SNT lemon,001241,S,788.0,580.0,525.33000000000004,591.0,5.0
SNT Limca,001938,S,855.0,650.0,570.0,641.25,4.0
SNT LOTTERY,0002492,S,817.5,700.0,545.0,570.0,0.0
SNT Lurex,001242,S,600.0,500.0,400.0,450.0,0.0
SNT MADHAVI,0002811,S,967.5,850.0,645.0,700.0,8.0
SNT Madhuri,001243,S,952.5,850.0,625.0,675.0,4.0
SNT MAHI,0002391,P,1612.5,1450.0,1075.0,1200.0,3.0
SNT Mahima,001244,S,712.5,530.0,475.0,534.38,5.0
SNT Maira,001893,S,735.0,650.0,490.0,551.25,0.0
SNT MANGO,001245,S,907.0,800.0,604.66666669999995,680.25,0.0
SNT mango burberry,001246,S,915.0,850.0,610.0,686.25,0.0
SNT Mango burberry suit,001247,S,931.0,850.0,620.66666669999995,698.25,0.0
SNT Mannat,001248,S,832.0,600.0,554.66999999999996,624.0,5.0
SNT Mastani,001249,S,855.0,750.0,570.0,641.25,0.0
SNT Max,001745,S,772.5,700.0,515.0,579.375,0.0
SNT MAYA,001250,S,772.0,550.0,514.66999999999996,579.0,1.0
SNT MEERA,001251,S,450.0,400.0,300.0,337.5,0.0
SNT Megha,001252,S,810.0,700.0,540.0,607.5,0.0
SNT MEGHALI,001519,S,660.0,600.0,440.0,495.0,0.0
SNT Mehbooba,001691,S,742.0,550.0,494.67000000000002,556.5,3.0
SNT MISS WORLD,0002892,T,1402.5,1250.0,935.0,1000.0,1.0
SNT Mona,001253,S,697.0,650.0,464.67000000000002,522.75,3.0
SNT MONALISA,001254,S,772.0,550.0,514.66999999999996,579.0,2.0
SNT Motorola,001746,S,1012.0,900.0,674.66666669999995,759.0,0.0
SNT Nagma,001255,S,712.5,650.0,475.0,515.0,9.0
SNT NAMRATA,001256,S,975.0,850.0,650.0,731.25,0.0
SNT Neha,001257,S,850.0,750.0,566.66666669999995,637.5,0.0
SNT Nency,001258,S,975.0,850.0,650.0,731.25,0.0
SNT Neptune,001259,S,727.0,650.0,484.66666670000001,545.25,0.0
SNT Nokia,001747,S,1012.0,750.0,674.66999999999996,759.0,1.0
SNT Oreo,001766,S,772.0,700.0,514.66999999999996,579.0,2.0
Snt pahal,001260,S,750.0,650.0,500.0,562.5,0.0
SNT PAHELI,0002594,S,615.0,550.0,410.0,435.0,0.0
SNT Pak Suite,001658,S,690.0,600.0,460.0,517.5,0.0
SNT PALLAVI,001261,K,997.0,900.0,664.66666669999995,747.75,0.0
SNT PANKHUDI,0002986,S,937.5,800.0,625.0,670.0,0.0
SNT PC PRINT,001262,S,0.0,0.0,0.0,0.0,0.0
SNT Pinky,001263,S,615.0,550.0,410.0,461.25,0.0
SNT Pizza,002095,S,712.5,650.0,475.0,534.375,0.0
SNT PP DIAMOND,0002763,S,517.5,500.0,345.0,380.0,8.0
SNT Preeti,001955,S,652.5,550.0,395.0,489.38,9.0
SNT Rado,002014,S,892.5,700.0,595.0,669.38,1.0
SNT Rajwadi,001264,S,615.0,550.0,410.0,461.25,0.0
SNT Rangeela,001265,S,653.0,550.0,435.33333329999999,489.75,-1.0
SNT RANI,0002457,S,690.0,600.0,460.0,490.0,0.0
SNT RAS MALAI,001266,S,895.0,800.0,596.66666669999995,671.25,0.0
SNT RASGULLA,0002582,S,690.0,600.0,460.0,495.0,0.0
SNT Rasmalai,001748,S,742.5,650.0,495.0,556.875,0.0
SNT Rayon Print Black,000032,CS,772.0,700.0,514.66999999999996,617.60000000000002,2.0
SNT Red Bull,002050,S,855.0,650.0,570.0,641.25,6.0
SNT Rolex,002015,S,690.0,550.0,460.0,495.0,6.0
SNT ROMANCE,0002712,S,690.0,550.0,495.0,485.0,5.0
SNT Rose,001267,S,772.0,550.0,514.66999999999996,579.0,-4.0
SNT ROSE GOLD,0002692,S,637.5,550.0,425.0,450.0,5.0
SNT ROSHNI,0002414,S,795.0,650.0,540.0,580.0,0.0
SNT ROSY,001268,S,810.0,570.0,540.0,607.5,6.0
SNT Ruhana,001269,S,765.0,650.0,510.0,573.75,0.0
SNT Rukshana,001270,S,810.0,600.0,540.0,607.5,4.0
Snt Russian Plazo,001344,P,1612.5,1350.0,1075.0,1210.0,12.0
SNT Sahenaaz,001271,S,810.0,700.0,540.0,607.5,0.0
SNT Saloni,001749,S,712.5,650.0,475.0,534.375,0.0
SNT Samsung,001692,S,1050.0,950.0,700.0,787.5,0.0
SNT SANDWICH,001572,S,795.0,700.0,530.0,596.25,4.0
SNT SARMILA,001272,S,820.0,750.0,546.66666669999995,615.0,0.0
SNT SHABANA,0002456,S,690.0,600.0,425.0,490.0,1.0
SNT SHAKIRA,001544,S,765.0,600.0,510.0,573.75,0.0
SNT Sharmila,001273,S,855.0,610.0,570.0,641.25,1.0
SNT Sheetal,001274,S,675.0,600.0,450.0,506.25,0.0
SNT SHEHNAZ,0003113,P,1612.5,1290.0,1075.0,1200.0,4.0
SNT Shikara,001275,S,585.0,500.0,390.0,438.75,0.0
SNT Sifarish,001693,S,712.5,550.0,395.0,534.38,5.0
SNT SIKANDAR,001276,S,607.0,500.0,404.67000000000002,455.25,0.0
Snt Silver,0003189,S,675.0,540.0,450.0,475.0,14.0
SNT Singham,001277,S,585.0,500.0,390.0,438.75,0.0
SNT Sona,001278,S,615.0,499.0,395.0,461.25,0.0
SNT SONIA,0002710,S,615.0,500.0,410.0,435.0,10.0
SNT Soniya,001279,S,635.0,500.0,423.32999999999998,476.25,-5.0
SNT Star,001280,S,727.0,550.0,484.67000000000002,545.25,0.0
SNT sun shine,001281,S,615.0,550.0,410.0,461.25,0.0
SNT Suraj Mukhi,001282,S,1065.0,850.0,710.0,798.75,0.0
SNT Surajmukhi,001283,S,690.0,600.0,460.0,490.0,0.0
SNT Tajima,002256,S,600.0,550.0,400.0,430.0,-5.0
SNT Tarana,001750,S,712.5,499.0,475.0,534.38,1.0
SNT TVS,002096,S,952.5,700.0,635.0,714.38,-4.0
SNT Twinkle,001284,S,525.0,450.0,350.0,393.75,0.0
SNT unity,001285,S,820.0,600.0,546.66999999999996,615.0,2.0
SNT Urmila,001647,S,855.0,750.0,570.0,641.25,0.0
SNT Vanilla,002016,S,607.5,449.0,345.0,455.62,4.0
SNT Variety,001751,S,487.5,400.0,325.0,365.625,0.0
SNT Veena,001286,S,810.0,700.0,540.0,607.5,0.0
SNT Vivo,001752,S,1012.0,720.0,674.66999999999996,759.0,4.0
SNT watermelon,001287,S,820.0,750.0,546.66666669999995,615.0,0.0
SNT Wonderful,001288,S,855.0,750.0,570.0,641.25,0.0
SNT Xxx,001939,S,772.5,550.0,515.0,579.38,-4.0
SNT Zanzar,002238,S,952.5,700.0,635.0,665.0,1.0
SNT Zara,001753,S,712.5,550.0,475.0,534.38,0.0
SNT ZAREEN,001289,S,975.0,850.0,650.0,731.25,0.0
SNT Ziya,001290,S,585.0,550.0,390.0,438.75,0.0
Snt Zoya,001291,S,775.0,650.0,516.66666669999995,581.25,0.0
Sofia,001292,S,555.0,500.0,370.0,416.25,0.0
Sofiya,001940,S,664.5,600.0,443.0,498.375,0.0
SOLDIER BHUMI,001293,S,653.0,550.0,435.33333329999999,489.75,0.0
Somnath Anika,001754,S,1837.5,1650.0,1225.0,1378.125,0.0
Somnath Dimple,001755,S,2272.5,2050.0,1515.0,1704.375,0.0
Somnath Ferrari,001756,T,2610.0,2350.0,1740.0,1957.5,0.0
Somnath Gizmo,001757,T,2692.5,2450.0,1795.0,2019.375,0.0
Somnath Misha,001758,S,2002.5,1800.0,1335.0,1501.875,0.0
Sona Patiyala,0003198,CD,255.0,200.0,170.0,190.0,294.0
Sonet Plazo,001760,P,3150.0,2800.0,2100.0,2362.5,0.0
Sonpari,001294,S,1470.0,1250.0,980.0,1102.5,0.0
Sony 005,001295,T,1575.0,1300.0,1050.0,1150.0,0.0
SONY 009,001551,T,2557.0,2300.0,1704.666667,1917.75,0.0
SONY 030,001552,P,3075.0,2750.0,2050.0,2306.25,0.0
SONY 067 CURNCHY,0003218,P,2722.5,2000.0,1815.0,1915.0,1.0
SONY 101 READYMADE,001296,T,2557.5,2300.0,1705.0,1918.125,0.0
Sony 1011,001659,G,2550.0,2300.0,1700.0,1912.5,0.0
Sony 109,002154,G,2865.0,2550.0,1910.0,2100.0,-2.0
Sony 1178,001297,S,2415.0,2200.0,1610.0,1811.25,0.0
SONY 1213 C,0002424,T,2392.5,1750.0,1545.0,1650.0,0.0
SONY 1213 J,0002624,T,2152.5,1650.0,1435.0,1560.0,0.0
SONY 122,001553,P,2715.0,2450.0,1810.0,2036.25,0.0
Sony 1295 Readymade (4),001627,T,1912.0,1700.0,1274.666667,1434.0,-1.0
SONY 131,0002508,T,2722.5,2200.0,1815.0,1910.0,1.0
SONY 1325,0002507,P,2992.5,2550.0,1995.0,2095.0,0.0
Sony 1550,001345,P,3210.0,2900.0,2140.0,2400.0,0.0
Sony 172,001298,T,1695.0,1350.0,1130.0,1254.0,2.0
SONY 178 READYMADE,001520,T,1687.5,1350.0,1125.0,1265.625,0.0
Sony 1805 (2),001628,P,2715.0,2450.0,1810.0,2036.25,0.0
Sony 2052,0003256,P,2880.0,2150.0,1920.0,2020.0,4.0
SONY 2091 CRUNCHY,0002625,T,2392.5,1800.0,1595.0,1700.0,0.0
Sony 2650 Readymade (1),001629,T,1942.0,1750.0,1294.666667,1456.5,0.0
Sony 26800,001299,T,2040.0,1650.0,1360.0,1530.0,0.0
Sony 2681,001300,T,1642.0,1450.0,1094.666667,1231.5,0.0
SONY 273,001554,P,3172.0,2850.0,2114.666667,2379.0,0.0
Sony 3014,001660,G,2587.0,2300.0,1724.666667,1940.25,0.0
Sony 382 Trouser,002268,T,1777.5,1600.0,1185.0,1350.0,0.0
Sony 383,001346,T,1807.5,1600.0,1205.0,1355.0,1.0
